checkout_id,member_id,first_name,last_name,grade,neighborhood,membership_status,join_date,book_id,checkout_date,return_date,genre,pages,publication_year,publisher,source
9098.0,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,525,2024-12-15,2024-12-31,Adventure,297,2015.0,Oasis Books,Library Database + JSON
9106.0,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,501,2025-08-20,2025-08-27,Adventure,128,2017.0,Nile Press,Library Database + JSON
9170.0,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,522,2025-10-16,2025-10-28,Mystery,104,2016.0,Cairo Young Readers,Library Database + JSON
9028.0,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,507,2025-01-19,2025-01-28,Science,160,2024.0,Nile Press,Library Database + JSON
9081.0,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,502,2025-08-25,2025-09-17,Adventure,109,2018.0,Delta House,Library Database + JSON
9223.0,1050,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,510,2024-04-11,2024-05-04,Mystery,134,2013.0,Cairo Young Readers,Library Database + JSON
9311.0,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,507,2025-06-26,2025-07-09,Science,160,2024.0,Nile Press,Library Database + JSON
9085.0,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,525,2025-08-19,2025-09-18,Adventure,297,2015.0,Oasis Books,Library Database + JSON
9335.0,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,513,2024-12-18,2024-12-30,Science,294,2021.0,Oasis Books,Library Database + JSON
9221.0,1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,520,2025-04-12,2025-04-18,Science Fiction,136,2009.0,Oasis Books,Library Database + JSON
9016.0,1016,Dina,Rashad,8.0,Maadi,Active,2023-04-24,527,2024-12-03,2024-12-11,Nature,328,2017.0,Delta House,Library Database + JSON
9361.0,1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,524,2024-04-19,,Historical,114,2016.0,Cairo Young Readers,Library Database + JSON
9248.0,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,514,2025-07-01,2025-07-18,Science Fiction,328,2023.0,Cairo Young Readers,Library Database + JSON
9315.0,1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,501,2024-06-11,2024-07-04,Adventure,128,2017.0,Nile Press,Library Database + JSON
9305.0,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,519,2024-01-23,2024-01-31,Friendship,157,2014.0,Nile Press,Library Database + JSON
9174.0,1024,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,528,2025-12-16,2026-01-07,Nature,114,2010.0,Delta House,Library Database + JSON
9048.0,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,519,2024-12-03,2025-01-01,Friendship,157,2014.0,Nile Press,Library Database + JSON
9281.0,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,525,2024-06-01,2024-06-12,Adventure,297,2015.0,Oasis Books,Library Database + JSON
9039.0,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,513,2024-07-21,2024-08-10,Science,294,2021.0,Oasis Books,Library Database + JSON
9083.0,1011,Menna,Halim,8.0,Maadi,Active,2024-04-22,516,2025-10-02,2025-10-09,Nature,241,2010.0,Nile Press,Library Database + JSON
9088.0,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,519,2025-09-17,2025-10-03,Friendship,157,2014.0,Nile Press,Library Database + JSON
9176.0,1027,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,501,2024-11-08,2024-11-26,Adventure,128,2017.0,Nile Press,Library Database + JSON
9054.0,1013,Ziad,Fouad,,Maadi,Active,2025-06-27,510,2024-11-21,,Mystery,134,2013.0,Cairo Young Readers,Library Database + JSON
9134.0,1037,Retaj,Kamel,,Nasr City,Inactive,2023-08-26,516,2025-09-08,2025-09-19,Nature,241,2010.0,Nile Press,Library Database + JSON
9164.0,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,507,2024-12-02,2024-12-12,Science,160,2024.0,Nile Press,Library Database + JSON
9011.0,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,513,2024-03-17,,Science,294,2021.0,Oasis Books,Library Database + JSON
9151.0,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,528,2025-04-25,2025-05-16,Nature,114,2010.0,Delta House,Library Database + JSON
9018.0,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,522,2025-06-12,2025-06-24,Mystery,104,2016.0,Cairo Young Readers,Library Database + JSON
9038.0,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,506,2024-07-15,2024-08-12,Friendship,183,,Nile Press,Library Database + JSON
9232.0,1044,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,513,2025-05-26,2025-06-11,Science,294,2021.0,Oasis Books,Library Database + JSON
9084.0,1008,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,511,2024-06-27,2024-07-22,Historical,117,2016.0,Nile Press,Library Database + JSON
9116.0,1024,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,519,2025-01-10,2025-02-09,Friendship,157,2014.0,Nile Press,Library Database + JSON
9352.0,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,501,2025-02-02,,Adventure,128,2017.0,Nile Press,Library Database + JSON
,1026,Nada,Saleh,7.0,Nasr City,Inactive,2023-11-16,522,2025-07-11,,Mystery,104,2016.0,Cairo Young Readers,Reading Kickoff HTML
,1049,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,520,2025-07-11,,Science Fiction,136,2009.0,Oasis Books,Reading Kickoff HTML
,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,525,2025-07-05,,Adventure,297,2015.0,Oasis Books,Reading Kickoff HTML
,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,520,2025-07-07,,Science Fiction,136,2009.0,Oasis Books,Reading Kickoff HTML
,1009,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,503,2025-07-09,,Historical,259,,Nile Press,Reading Kickoff HTML
,1063,,,,Unknown,Unknown,,522,2025-07-07,,Mystery,104,2016.0,Cairo Young Readers,Reading Kickoff HTML
,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,511,2025-07-12,,Historical,117,2016.0,Nile Press,Reading Kickoff HTML
,1029,,,,Unknown,Unknown,,523,2025-07-09,,Historical,276,2018.0,Oasis Books,Reading Kickoff HTML
,1005,Youssef,Halim,9.0,Maadi,Active,2024-05-05,513,2025-07-10,,Science,294,2021.0,Oasis Books,Reading Kickoff HTML
,1058,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20,518,2025-07-08,,Adventure,163,2011.0,Delta House,Reading Kickoff HTML
,1002,Fares,Saleh,9.0,Maadi,Active,,521,2025-07-08,,Science,211,2024.0,Cairo Young Readers,Reading Kickoff HTML
,1041,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,504,2025-07-05,,Science,319,2009.0,Cairo Young Readers,Reading Kickoff HTML
,1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,526,2025-07-11,,Science Fiction,125,2016.0,Delta House,Reading Kickoff HTML
,1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,513,2025-07-06,,Science,294,2021.0,Oasis Books,Reading Kickoff HTML
,1012,,,,Unknown,Unknown,,509,2025-07-11,,Mystery,221,2011.0,Nile Press,Reading Kickoff HTML
,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,510,2025-07-07,,Mystery,134,2013.0,Cairo Young Readers,Reading Kickoff HTML
,1073,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,530,2025-07-07,,Adventure,208,2012.0,Oasis Books,Reading Kickoff HTML
,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,501,2025-07-08,,Adventure,128,2017.0,Nile Press,Reading Kickoff HTML
,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,507,2025-07-11,,Science,160,2024.0,Nile Press,Reading Kickoff HTML
,1061,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27,504,2025-07-06,,Science,319,2009.0,Cairo Young Readers,Reading Kickoff HTML
,1041,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,512,2025-07-06,,Adventure,238,2022.0,Delta House,Reading Kickoff HTML
